Epoch 000 | Iter 027000 | Step 0027001 | G-Cycle: 0.1581 | G-L1: 0.1266 | G-Adv: 1.3297 | Gc-Adv: 1.8635 | G-Sum: 3.3355 | D: 2.7811 | Dc: 2.5230
Epoch 000 | Iter 027100 | Step 0027101 | G-Cycle: 0.1580 | G-L1: 0.1175 | G-Adv: 1.2247 | Gc-Adv: 1.7745 | G-Sum: 3.1369 | D: 2.8081 | Dc: 2.4786
Epoch 000 | Iter 027200 | Step 0027201 | G-Cycle: 0.1753 | G-L1: 0.1342 | G-Adv: 1.2881 | Gc-Adv: 1.8133 | G-Sum: 3.2562 | D: 2.7778 | Dc: 2.7183
Epoch 000 | Iter 027300 | Step 0027301 | G-Cycle: 0.1613 | G-L1: 0.1150 | G-Adv: 1.3438 | Gc-Adv: 1.6153 | G-Sum: 3.0972 | D: 2.7631 | Dc: 2.5008
Epoch 000 | Iter 027400 | Step 0027401 | G-Cycle: 0.1916 | G-L1: 0.1392 | G-Adv: 1.4884 | Gc-Adv: 1.7171 | G-Sum: 3.3709 | D: 2.7915 | Dc: 2.5691
Epoch 000 | Iter 027500 | Step 0027501 | G-Cycle: 0.1690 | G-L1: 0.1365 | G-Adv: 1.3832 | Gc-Adv: 1.5787 | G-Sum: 3.1147 | D: 2.7692 | Dc: 2.4243
Epoch 000 | Iter 027600 | Step 0027601 | G-Cycle: 0.1661 | G-L1: 0.1367 | G-Adv: 1.4383 | Gc-Adv: 1.7298 | G-Sum: 3.3196 | D: 2.7752 | Dc: 2.5355
Epoch 000 | Iter 027700 | Step 0027701 | G-Cycle: 0.1576 | G-L1: 0.1343 | G-Adv: 1.4099 | Gc-Adv: 1.7358 | G-Sum: 3.2917 | D: 2.7688 | Dc: 2.6768
Epoch 000 | Iter 027800 | Step 0027801 | G-Cycle: 0.1649 | G-L1: 0.1116 | G-Adv: 1.3364 | Gc-Adv: 1.8234 | G-Sum: 3.2980 | D: 2.7607 | Dc: 2.4920
Epoch 000 | Iter 027900 | Step 0027901 | G-Cycle: 0.1628 | G-L1: 0.1277 | G-Adv: 1.3496 | Gc-Adv: 1.7018 | G-Sum: 3.1967 | D: 2.7753 | Dc: 2.5649
Epoch 000 | Iter 028000 | Step 0028001 | G-Cycle: 0.1806 | G-L1: 0.1478 | G-Adv: 1.3446 | Gc-Adv: 1.7437 | G-Sum: 3.2525 | D: 2.7303 | Dc: 2.3575
Epoch 000 | Iter 028100 | Step 0028101 | G-Cycle: 0.1760 | G-L1: 0.1521 | G-Adv: 1.3849 | Gc-Adv: 1.7871 | G-Sum: 3.3361 | D: 2.7765 | Dc: 2.5412
Epoch 000 | Iter 028200 | Step 0028201 | G-Cycle: 0.1478 | G-L1: 0.1323 | G-Adv: 1.4054 | Gc-Adv: 1.8453 | G-Sum: 3.3909 | D: 2.7754 | Dc: 2.6921
Epoch 000 | Iter 028300 | Step 0028301 | G-Cycle: 0.1475 | G-L1: 0.1152 | G-Adv: 1.3477 | Gc-Adv: 1.7119 | G-Sum: 3.1911 | D: 2.7701 | Dc: 2.6784
Epoch 000 | Iter 028400 | Step 0028401 | G-Cycle: 0.1715 | G-L1: 0.1285 | G-Adv: 1.5246 | Gc-Adv: 1.7819 | G-Sum: 3.4565 | D: 2.7839 | Dc: 2.8253
Epoch 000 | Iter 028500 | Step 0028501 | G-Cycle: 0.1759 | G-L1: 0.1392 | G-Adv: 1.3572 | Gc-Adv: 1.8337 | G-Sum: 3.3485 | D: 2.7731 | Dc: 2.5682
Epoch 000 | Iter 028600 | Step 0028601 | G-Cycle: 0.1969 | G-L1: 0.1488 | G-Adv: 1.3755 | Gc-Adv: 1.8622 | G-Sum: 3.4106 | D: 2.7757 | Dc: 2.5392
Epoch 000 | Iter 028700 | Step 0028701 | G-Cycle: 0.1788 | G-L1: 0.1446 | G-Adv: 1.4902 | Gc-Adv: 1.8101 | G-Sum: 3.4621 | D: 2.8020 | Dc: 2.5708
Epoch 000 | Iter 028800 | Step 0028801 | G-Cycle: 0.1466 | G-L1: 0.1201 | G-Adv: 1.4069 | Gc-Adv: 1.6650 | G-Sum: 3.2053 | D: 2.7705 | Dc: 2.7343
Epoch 000 | Iter 028900 | Step 0028901 | G-Cycle: 0.1519 | G-L1: 0.1289 | G-Adv: 1.6477 | Gc-Adv: 1.8826 | G-Sum: 3.6707 | D: 2.8273 | Dc: 2.4615
Epoch 000 | Iter 029000 | Step 0029001 | G-Cycle: 0.1771 | G-L1: 0.1571 | G-Adv: 1.2982 | Gc-Adv: 2.2224 | G-Sum: 3.6877 | D: 2.7861 | Dc: 2.5590
Epoch 000 | Iter 029100 | Step 0029101 | G-Cycle: 0.1767 | G-L1: 0.1331 | G-Adv: 1.3415 | Gc-Adv: 1.7350 | G-Sum: 3.2314 | D: 2.7990 | Dc: 2.6004
Epoch 000 | Iter 029200 | Step 0029201 | G-Cycle: 0.1620 | G-L1: 0.1375 | G-Adv: 1.4667 | Gc-Adv: 1.6494 | G-Sum: 3.2658 | D: 2.8897 | Dc: 2.5796
Epoch 000 | Iter 029300 | Step 0029301 | G-Cycle: 0.1402 | G-L1: 0.1176 | G-Adv: 1.8246 | Gc-Adv: 1.9348 | G-Sum: 3.8882 | D: 2.7858 | Dc: 2.5663
Epoch 000 | Iter 029400 | Step 0029401 | G-Cycle: 0.1407 | G-L1: 0.1330 | G-Adv: 1.4556 | Gc-Adv: 1.7611 | G-Sum: 3.3536 | D: 2.7747 | Dc: 2.5477
Epoch 000 | Iter 029500 | Step 0029501 | G-Cycle: 0.1617 | G-L1: 0.1512 | G-Adv: 1.1156 | Gc-Adv: 1.9378 | G-Sum: 3.2099 | D: 2.8985 | Dc: 2.6821
Epoch 000 | Iter 029600 | Step 0029601 | G-Cycle: 0.1716 | G-L1: 0.1419 | G-Adv: 1.5123 | Gc-Adv: 1.7815 | G-Sum: 3.4505 | D: 2.7904 | Dc: 2.5940
Epoch 000 | Iter 029700 | Step 0029701 | G-Cycle: 0.1584 | G-L1: 0.1387 | G-Adv: 1.2787 | Gc-Adv: 1.6823 | G-Sum: 3.1096 | D: 2.7995 | Dc: 2.5320
Epoch 000 | Iter 029800 | Step 0029801 | G-Cycle: 0.1409 | G-L1: 0.1210 | G-Adv: 1.4503 | Gc-Adv: 1.8536 | G-Sum: 3.4349 | D: 2.7751 | Dc: 2.5704
Epoch 000 | Iter 029900 | Step 0029901 | G-Cycle: 0.1465 | G-L1: 0.1341 | G-Adv: 1.3585 | Gc-Adv: 1.8403 | G-Sum: 3.3391 | D: 2.7847 | Dc: 2.5842
Epoch 000 | Iter 030000 | Step 0030001 | G-Cycle: 0.1726 | G-L1: 0.1299 | G-Adv: 1.3213 | Gc-Adv: 1.6723 | G-Sum: 3.1448 | D: 2.7746 | Dc: 2.7648
Epoch 000 | Iter 030100 | Step 0030101 | G-Cycle: 0.1387 | G-L1: 0.1242 | G-Adv: 1.4190 | Gc-Adv: 1.8612 | G-Sum: 3.4117 | D: 2.7697 | Dc: 2.8680
Epoch 000 | Iter 030200 | Step 0030201 | G-Cycle: 0.1690 | G-L1: 0.1249 | G-Adv: 1.3165 | Gc-Adv: 1.7162 | G-Sum: 3.1797 | D: 2.7745 | Dc: 2.5349
Epoch 000 | Iter 030300 | Step 0030301 | G-Cycle: 0.1665 | G-L1: 0.1435 | G-Adv: 1.7129 | Gc-Adv: 1.6761 | G-Sum: 3.5440 | D: 2.7712 | Dc: 2.4946
Epoch 000 | Iter 030400 | Step 0030401 | G-Cycle: 0.1450 | G-L1: 0.1212 | G-Adv: 1.7072 | Gc-Adv: 1.4983 | G-Sum: 3.3386 | D: 2.7867 | Dc: 2.6438
Epoch 000 | Iter 030500 | Step 0030501 | G-Cycle: 0.1557 | G-L1: 0.1340 | G-Adv: 1.3633 | Gc-Adv: 1.7086 | G-Sum: 3.2167 | D: 2.7734 | Dc: 2.6162
Epoch 000 | Iter 030600 | Step 0030601 | G-Cycle: 0.1563 | G-L1: 0.1225 | G-Adv: 1.3189 | Gc-Adv: 1.8391 | G-Sum: 3.2974 | D: 2.7698 | Dc: 2.6921
Epoch 000 | Iter 030700 | Step 0030701 | G-Cycle: 0.1843 | G-L1: 0.1212 | G-Adv: 1.3466 | Gc-Adv: 1.6757 | G-Sum: 3.1751 | D: 2.7656 | Dc: 2.6034
Epoch 000 | Iter 030800 | Step 0030801 | G-Cycle: 0.1285 | G-L1: 0.1125 | G-Adv: 1.3917 | Gc-Adv: 1.8265 | G-Sum: 3.3387 | D: 2.8116 | Dc: 2.5793
Epoch 000 | Iter 030900 | Step 0030901 | G-Cycle: 0.1507 | G-L1: 0.1455 | G-Adv: 1.4506 | Gc-Adv: 1.8223 | G-Sum: 3.4209 | D: 2.7852 | Dc: 2.5840
Epoch 000 | Iter 031000 | Step 0031001 | G-Cycle: 0.1375 | G-L1: 0.1137 | G-Adv: 1.4331 | Gc-Adv: 1.8005 | G-Sum: 3.3592 | D: 2.7738 | Dc: 2.6271
Epoch 000 | Iter 031100 | Step 0031101 | G-Cycle: 0.1335 | G-L1: 0.1159 | G-Adv: 1.4119 | Gc-Adv: 1.7553 | G-Sum: 3.2919 | D: 2.7923 | Dc: 2.5843
Epoch 000 | Iter 031200 | Step 0031201 | G-Cycle: 0.1457 | G-L1: 0.1242 | G-Adv: 1.3502 | Gc-Adv: 1.6896 | G-Sum: 3.1747 | D: 2.7822 | Dc: 2.3664
Epoch 000 | Iter 031300 | Step 0031301 | G-Cycle: 0.1445 | G-L1: 0.1185 | G-Adv: 1.3613 | Gc-Adv: 1.8917 | G-Sum: 3.3845 | D: 2.7700 | Dc: 2.5585
Epoch 000 | Iter 031400 | Step 0031401 | G-Cycle: 0.1399 | G-L1: 0.1216 | G-Adv: 1.5674 | Gc-Adv: 1.7466 | G-Sum: 3.4447 | D: 2.7866 | Dc: 2.5409
Epoch 000 | Iter 031500 | Step 0031501 | G-Cycle: 0.1925 | G-L1: 0.1374 | G-Adv: 1.4623 | Gc-Adv: 1.7457 | G-Sum: 3.3729 | D: 2.7548 | Dc: 2.6921
Epoch 000 | Iter 031600 | Step 0031601 | G-Cycle: 0.1333 | G-L1: 0.1158 | G-Adv: 1.3802 | Gc-Adv: 2.1913 | G-Sum: 3.6961 | D: 2.7976 | Dc: 2.6091
Epoch 000 | Iter 031700 | Step 0031701 | G-Cycle: 0.1597 | G-L1: 0.1276 | G-Adv: 1.4054 | Gc-Adv: 2.0898 | G-Sum: 3.6388 | D: 2.7797 | Dc: 2.2429
Epoch 000 | Iter 031800 | Step 0031801 | G-Cycle: 0.1444 | G-L1: 0.1338 | G-Adv: 1.4113 | Gc-Adv: 1.9823 | G-Sum: 3.5327 | D: 2.7811 | Dc: 2.4278
Epoch 000 | Iter 031900 | Step 0031901 | G-Cycle: 0.1657 | G-L1: 0.1405 | G-Adv: 1.1870 | Gc-Adv: 1.6453 | G-Sum: 2.9854 | D: 2.7640 | Dc: 2.5885
Epoch 000 | Iter 032000 | Step 0032001 | G-Cycle: 0.1450 | G-L1: 0.1270 | G-Adv: 1.2736 | Gc-Adv: 2.0133 | G-Sum: 3.4229 | D: 2.7924 | Dc: 2.5170
Epoch 000 | Iter 032100 | Step 0032101 | G-Cycle: 0.1487 | G-L1: 0.1275 | G-Adv: 0.9017 | Gc-Adv: 1.7799 | G-Sum: 2.8198 | D: 2.8015 | Dc: 2.3798
Epoch 000 | Iter 032200 | Step 0032201 | G-Cycle: 0.1586 | G-L1: 0.1314 | G-Adv: 1.3220 | Gc-Adv: 1.8585 | G-Sum: 3.3255 | D: 2.7724 | Dc: 2.5717
Epoch 000 | Iter 032300 | Step 0032301 | G-Cycle: 0.1517 | G-L1: 0.1286 | G-Adv: 1.3727 | Gc-Adv: 2.0995 | G-Sum: 3.6122 | D: 2.7516 | Dc: 2.5501
Epoch 000 | Iter 032400 | Step 0032401 | G-Cycle: 0.1599 | G-L1: 0.1260 | G-Adv: 1.3830 | Gc-Adv: 1.7027 | G-Sum: 3.2286 | D: 2.7865 | Dc: 2.7144
Epoch 000 | Iter 032500 | Step 0032501 | G-Cycle: 0.1558 | G-L1: 0.1253 | G-Adv: 1.4345 | Gc-Adv: 1.7313 | G-Sum: 3.3063 | D: 2.7839 | Dc: 2.6039
Epoch 000 | Iter 032600 | Step 0032601 | G-Cycle: 0.1532 | G-L1: 0.1357 | G-Adv: 1.5026 | Gc-Adv: 1.6870 | G-Sum: 3.3341 | D: 2.7733 | Dc: 2.5372
Epoch 000 | Iter 032700 | Step 0032701 | G-Cycle: 0.1571 | G-L1: 0.1250 | G-Adv: 1.4226 | Gc-Adv: 2.2049 | G-Sum: 3.7685 | D: 2.7781 | Dc: 2.4300
Epoch 000 | Iter 032800 | Step 0032801 | G-Cycle: 0.1754 | G-L1: 0.1298 | G-Adv: 1.5014 | Gc-Adv: 1.7726 | G-Sum: 3.4266 | D: 2.7420 | Dc: 2.3397
Epoch 000 | Iter 032900 | Step 0032901 | G-Cycle: 0.1651 | G-L1: 0.1417 | G-Adv: 1.4597 | Gc-Adv: 1.8873 | G-Sum: 3.5004 | D: 2.7879 | Dc: 2.3949
Epoch 000 | Iter 033000 | Step 0033001 | G-Cycle: 0.1502 | G-L1: 0.1358 | G-Adv: 1.4142 | Gc-Adv: 1.8709 | G-Sum: 3.4281 | D: 2.7810 | Dc: 2.4461
Epoch 000 | Iter 033100 | Step 0033101 | G-Cycle: 0.1558 | G-L1: 0.1516 | G-Adv: 1.1835 | Gc-Adv: 2.1713 | G-Sum: 3.5084 | D: 2.7767 | Dc: 2.3767
Epoch 000 | Iter 033200 | Step 0033201 | G-Cycle: 0.1868 | G-L1: 0.1489 | G-Adv: 1.3108 | Gc-Adv: 1.9277 | G-Sum: 3.4063 | D: 2.7732 | Dc: 2.4430
Epoch 000 | Iter 033300 | Step 0033301 | G-Cycle: 0.1550 | G-L1: 0.1320 | G-Adv: 1.4639 | Gc-Adv: 2.1405 | G-Sum: 3.7479 | D: 2.7864 | Dc: 2.3267
Epoch 000 | Iter 033400 | Step 0033401 | G-Cycle: 0.1592 | G-L1: 0.1257 | G-Adv: 1.3353 | Gc-Adv: 1.7626 | G-Sum: 3.2404 | D: 2.7873 | Dc: 2.6936
Epoch 000 | Iter 033500 | Step 0033501 | G-Cycle: 0.1439 | G-L1: 0.1161 | G-Adv: 1.2750 | Gc-Adv: 1.6754 | G-Sum: 3.0804 | D: 2.7748 | Dc: 2.5083
Epoch 000 | Iter 033600 | Step 0033601 | G-Cycle: 0.1641 | G-L1: 0.1400 | G-Adv: 1.5620 | Gc-Adv: 1.7388 | G-Sum: 3.4529 | D: 2.7499 | Dc: 2.4498
Epoch 000 | Iter 033700 | Step 0033701 | G-Cycle: 0.1513 | G-L1: 0.1299 | G-Adv: 1.2888 | Gc-Adv: 1.9666 | G-Sum: 3.3960 | D: 2.7776 | Dc: 2.4389
Epoch 000 | Iter 033800 | Step 0033801 | G-Cycle: 0.1534 | G-L1: 0.1227 | G-Adv: 1.4785 | Gc-Adv: 1.8085 | G-Sum: 3.4250 | D: 2.7830 | Dc: 2.7558
Epoch 000 | Iter 033900 | Step 0033901 | G-Cycle: 0.1570 | G-L1: 0.1237 | G-Adv: 1.4497 | Gc-Adv: 1.9178 | G-Sum: 3.5078 | D: 2.7741 | Dc: 2.6283
Epoch 000 | Iter 034000 | Step 0034001 | G-Cycle: 0.1544 | G-L1: 0.1250 | G-Adv: 1.4331 | Gc-Adv: 2.0703 | G-Sum: 3.6431 | D: 2.7664 | Dc: 2.6027
Epoch 000 | Iter 034100 | Step 0034101 | G-Cycle: 0.1604 | G-L1: 0.1343 | G-Adv: 1.4011 | Gc-Adv: 1.8422 | G-Sum: 3.3906 | D: 2.7726 | Dc: 2.6090
Epoch 000 | Iter 034200 | Step 0034201 | G-Cycle: 0.1406 | G-L1: 0.1192 | G-Adv: 1.4499 | Gc-Adv: 1.9521 | G-Sum: 3.5319 | D: 2.7740 | Dc: 2.4580
Epoch 000 | Iter 034300 | Step 0034301 | G-Cycle: 0.1749 | G-L1: 0.1588 | G-Adv: 1.3893 | Gc-Adv: 1.8308 | G-Sum: 3.3869 | D: 2.7731 | Dc: 2.3899
Epoch 000 | Iter 034400 | Step 0034401 | G-Cycle: 0.1620 | G-L1: 0.1394 | G-Adv: 1.3802 | Gc-Adv: 1.8914 | G-Sum: 3.4223 | D: 2.7768 | Dc: 2.5110
Epoch 000 | Iter 034500 | Step 0034501 | G-Cycle: 0.1507 | G-L1: 0.1367 | G-Adv: 1.5425 | Gc-Adv: 2.0595 | G-Sum: 3.7457 | D: 2.7748 | Dc: 2.5912
Epoch 000 | Iter 034600 | Step 0034601 | G-Cycle: 0.1392 | G-L1: 0.1168 | G-Adv: 1.3347 | Gc-Adv: 2.0425 | G-Sum: 3.5052 | D: 2.8000 | Dc: 2.5527
Epoch 000 | Iter 034700 | Step 0034701 | G-Cycle: 0.1331 | G-L1: 0.1155 | G-Adv: 1.4234 | Gc-Adv: 1.8340 | G-Sum: 3.3818 | D: 2.7495 | Dc: 2.4712
Epoch 000 | Iter 034800 | Step 0034801 | G-Cycle: 0.1452 | G-L1: 0.1213 | G-Adv: 1.4356 | Gc-Adv: 1.7747 | G-Sum: 3.3437 | D: 2.7681 | Dc: 2.6968
Epoch 000 | Iter 034900 | Step 0034901 | G-Cycle: 0.2313 | G-L1: 0.1671 | G-Adv: 1.4246 | Gc-Adv: 2.0421 | G-Sum: 3.6659 | D: 2.7584 | Dc: 2.4700
Epoch 000 | Iter 035000 | Step 0035001 | G-Cycle: 0.1894 | G-L1: 0.1438 | G-Adv: 1.3026 | Gc-Adv: 1.8680 | G-Sum: 3.3372 | D: 2.7901 | Dc: 2.4425
Epoch 000 | Iter 035100 | Step 0035101 | G-Cycle: 0.1595 | G-L1: 0.1282 | G-Adv: 1.3782 | Gc-Adv: 1.7114 | G-Sum: 3.2334 | D: 2.7724 | Dc: 2.5743
Epoch 000 | Iter 035200 | Step 0035201 | G-Cycle: 0.1457 | G-L1: 0.1293 | G-Adv: 1.3953 | Gc-Adv: 1.9370 | G-Sum: 3.4698 | D: 2.7801 | Dc: 2.4169
Epoch 000 | Iter 035300 | Step 0035301 | G-Cycle: 0.1445 | G-L1: 0.1220 | G-Adv: 1.5678 | Gc-Adv: 1.8468 | G-Sum: 3.5479 | D: 2.7820 | Dc: 2.6428
Epoch 000 | Iter 035400 | Step 0035401 | G-Cycle: 0.1490 | G-L1: 0.1321 | G-Adv: 1.4001 | Gc-Adv: 1.8021 | G-Sum: 3.3428 | D: 2.7506 | Dc: 2.3218
Epoch 000 | Iter 035500 | Step 0035501 | G-Cycle: 0.1432 | G-L1: 0.1263 | G-Adv: 1.2468 | Gc-Adv: 1.8326 | G-Sum: 3.2142 | D: 2.7763 | Dc: 2.4962
Epoch 000 | Iter 035600 | Step 0035601 | G-Cycle: 0.1344 | G-L1: 0.1151 | G-Adv: 1.4153 | Gc-Adv: 1.9157 | G-Sum: 3.4557 | D: 2.7666 | Dc: 2.5710
Epoch 000 | Iter 035700 | Step 0035701 | G-Cycle: 0.1510 | G-L1: 0.1297 | G-Adv: 1.3316 | Gc-Adv: 1.6092 | G-Sum: 3.0812 | D: 2.7792 | Dc: 2.6465
Epoch 000 | Iter 035800 | Step 0035801 | G-Cycle: 0.1556 | G-L1: 0.1345 | G-Adv: 1.3672 | Gc-Adv: 2.0112 | G-Sum: 3.5235 | D: 2.7589 | Dc: 2.3358
Epoch 000 | Iter 035900 | Step 0035901 | G-Cycle: 0.1611 | G-L1: 0.1367 | G-Adv: 1.3825 | Gc-Adv: 2.0529 | G-Sum: 3.5843 | D: 2.7732 | Dc: 2.5196
Epoch 000 | Iter 036000 | Step 0036001 | G-Cycle: 0.1446 | G-L1: 0.1196 | G-Adv: 1.4930 | Gc-Adv: 1.7620 | G-Sum: 3.3871 | D: 2.9323 | Dc: 2.5757
Epoch 000 | Iter 036100 | Step 0036101 | G-Cycle: 0.1645 | G-L1: 0.1362 | G-Adv: 1.3888 | Gc-Adv: 1.6620 | G-Sum: 3.2012 | D: 2.7800 | Dc: 2.4587
Epoch 000 | Iter 036200 | Step 0036201 | G-Cycle: 0.1454 | G-L1: 0.1263 | G-Adv: 1.3668 | Gc-Adv: 2.0315 | G-Sum: 3.5341 | D: 2.7758 | Dc: 2.7573
Epoch 000 | Iter 036300 | Step 0036301 | G-Cycle: 0.2389 | G-L1: 0.1695 | G-Adv: 1.6112 | Gc-Adv: 1.7322 | G-Sum: 3.5477 | D: 2.8205 | Dc: 2.4280
Epoch 000 | Iter 036400 | Step 0036401 | G-Cycle: 0.1619 | G-L1: 0.1146 | G-Adv: 1.5673 | Gc-Adv: 2.0844 | G-Sum: 3.7900 | D: 2.7673 | Dc: 2.3249
Epoch 000 | Iter 036500 | Step 0036501 | G-Cycle: 0.1670 | G-L1: 0.1339 | G-Adv: 1.4949 | Gc-Adv: 1.9603 | G-Sum: 3.6057 | D: 2.7812 | Dc: 2.4479
Epoch 000 | Iter 036600 | Step 0036601 | G-Cycle: 0.1512 | G-L1: 0.1246 | G-Adv: 1.4361 | Gc-Adv: 2.0833 | G-Sum: 3.6573 | D: 2.7684 | Dc: 2.6067
Epoch 000 | Iter 036700 | Step 0036701 | G-Cycle: 0.1432 | G-L1: 0.1138 | G-Adv: 1.5513 | Gc-Adv: 1.6678 | G-Sum: 3.3475 | D: 2.7954 | Dc: 2.5605
Epoch 000 | Iter 036800 | Step 0036801 | G-Cycle: 0.1639 | G-L1: 0.1301 | G-Adv: 1.3796 | Gc-Adv: 1.9540 | G-Sum: 3.4806 | D: 2.7652 | Dc: 2.3429
Epoch 000 | Iter 036900 | Step 0036901 | G-Cycle: 0.1656 | G-L1: 0.1469 | G-Adv: 1.3712 | Gc-Adv: 1.9943 | G-Sum: 3.5218 | D: 2.7776 | Dc: 2.5324
Epoch 000 | Iter 037000 | Step 0037001 | G-Cycle: 0.1454 | G-L1: 0.1196 | G-Adv: 1.5704 | Gc-Adv: 1.8872 | G-Sum: 3.5901 | D: 2.7587 | Dc: 2.6211
Epoch 000 | Iter 037100 | Step 0037101 | G-Cycle: 0.1557 | G-L1: 0.1497 | G-Adv: 1.2218 | Gc-Adv: 1.9640 | G-Sum: 3.3385 | D: 2.8169 | Dc: 2.5091
Epoch 000 | Iter 037200 | Step 0037201 | G-Cycle: 0.1707 | G-L1: 0.1406 | G-Adv: 1.4568 | Gc-Adv: 1.8842 | G-Sum: 3.4966 | D: 2.8050 | Dc: 2.1695
Epoch 000 | Iter 037300 | Step 0037301 | G-Cycle: 0.1525 | G-L1: 0.1270 | G-Adv: 1.1331 | Gc-Adv: 2.0623 | G-Sum: 3.3351 | D: 2.8599 | Dc: 2.6840
Epoch 000 | Iter 037400 | Step 0037401 | G-Cycle: 0.1466 | G-L1: 0.1241 | G-Adv: 1.1077 | Gc-Adv: 1.9188 | G-Sum: 3.1619 | D: 2.7135 | Dc: 2.4487
Epoch 000 | Iter 037500 | Step 0037501 | G-Cycle: 0.1610 | G-L1: 0.1474 | G-Adv: 1.4910 | Gc-Adv: 1.8143 | G-Sum: 3.4596 | D: 2.7679 | Dc: 2.3212
Epoch 000 | Iter 037600 | Step 0037601 | G-Cycle: 0.1327 | G-L1: 0.1170 | G-Adv: 1.4166 | Gc-Adv: 1.7628 | G-Sum: 3.3042 | D: 2.7724 | Dc: 2.5204
Epoch 000 | Iter 037700 | Step 0037701 | G-Cycle: 0.1614 | G-L1: 0.1361 | G-Adv: 1.3184 | Gc-Adv: 1.8091 | G-Sum: 3.2763 | D: 2.7941 | Dc: 2.5029
Epoch 000 | Iter 037800 | Step 0037801 | G-Cycle: 0.1534 | G-L1: 0.1286 | G-Adv: 1.3813 | Gc-Adv: 1.7437 | G-Sum: 3.2660 | D: 2.7684 | Dc: 2.4542
Epoch 000 | Iter 037900 | Step 0037901 | G-Cycle: 0.1365 | G-L1: 0.1288 | G-Adv: 1.3395 | Gc-Adv: 1.8927 | G-Sum: 3.3648 | D: 2.7803 | Dc: 2.5409
Epoch 000 | Iter 038000 | Step 0038001 | G-Cycle: 0.1529 | G-L1: 0.1178 | G-Adv: 1.5756 | Gc-Adv: 1.9948 | G-Sum: 3.7057 | D: 2.7991 | Dc: 2.4914
Epoch 000 | Iter 038100 | Step 0038101 | G-Cycle: 0.1646 | G-L1: 0.1298 | G-Adv: 1.3393 | Gc-Adv: 2.0253 | G-Sum: 3.5117 | D: 2.7791 | Dc: 2.3947
Epoch 000 | Iter 038200 | Step 0038201 | G-Cycle: 0.1446 | G-L1: 0.1234 | G-Adv: 1.3786 | Gc-Adv: 1.7016 | G-Sum: 3.2142 | D: 2.7706 | Dc: 2.5540
Epoch 000 | Iter 038300 | Step 0038301 | G-Cycle: 0.1720 | G-L1: 0.1327 | G-Adv: 1.2848 | Gc-Adv: 2.0116 | G-Sum: 3.4487 | D: 2.7889 | Dc: 2.6228
Epoch 000 | Iter 038400 | Step 0038401 | G-Cycle: 0.1447 | G-L1: 0.1185 | G-Adv: 2.3372 | Gc-Adv: 1.9947 | G-Sum: 4.4636 | D: 2.7783 | Dc: 2.5720
Epoch 000 | Iter 038500 | Step 0038501 | G-Cycle: 0.1350 | G-L1: 0.1231 | G-Adv: 1.2095 | Gc-Adv: 1.9063 | G-Sum: 3.2448 | D: 2.7921 | Dc: 2.7798
Epoch 000 | Iter 038600 | Step 0038601 | G-Cycle: 0.1556 | G-L1: 0.1201 | G-Adv: 1.3774 | Gc-Adv: 1.8614 | G-Sum: 3.3766 | D: 2.7683 | Dc: 2.4498
Epoch 000 | Iter 038700 | Step 0038701 | G-Cycle: 0.1717 | G-L1: 0.1253 | G-Adv: 0.8808 | Gc-Adv: 1.9752 | G-Sum: 3.0044 | D: 2.8369 | Dc: 2.3287
Epoch 000 | Iter 038800 | Step 0038801 | G-Cycle: 0.1646 | G-L1: 0.1354 | G-Adv: 1.4176 | Gc-Adv: 1.8310 | G-Sum: 3.3987 | D: 2.8374 | Dc: 2.6111
Epoch 000 | Iter 038900 | Step 0038901 | G-Cycle: 0.1580 | G-L1: 0.1311 | G-Adv: 1.4545 | Gc-Adv: 1.8391 | G-Sum: 3.4382 | D: 2.7692 | Dc: 2.5519
Epoch 000 | Iter 039000 | Step 0039001 | G-Cycle: 0.1405 | G-L1: 0.1209 | G-Adv: 1.6609 | Gc-Adv: 1.6842 | G-Sum: 3.4758 | D: 2.8455 | Dc: 2.7094
Epoch 000 | Iter 039100 | Step 0039101 | G-Cycle: 0.1511 | G-L1: 0.1259 | G-Adv: 1.1518 | Gc-Adv: 1.9698 | G-Sum: 3.2601 | D: 2.7890 | Dc: 2.6102
Epoch 000 | Iter 039200 | Step 0039201 | G-Cycle: 0.1409 | G-L1: 0.1277 | G-Adv: 1.3864 | Gc-Adv: 1.9424 | G-Sum: 3.4631 | D: 2.7836 | Dc: 2.7132
Epoch 000 | Iter 039300 | Step 0039301 | G-Cycle: 0.1699 | G-L1: 0.1343 | G-Adv: 1.4177 | Gc-Adv: 1.8724 | G-Sum: 3.4423 | D: 2.7944 | Dc: 2.6902
Epoch 000 | Iter 039400 | Step 0039401 | G-Cycle: 0.1433 | G-L1: 0.1329 | G-Adv: 1.4889 | Gc-Adv: 2.0224 | G-Sum: 3.6494 | D: 2.7956 | Dc: 2.3636
Epoch 000 | Iter 039500 | Step 0039501 | G-Cycle: 0.1411 | G-L1: 0.1174 | G-Adv: 1.4163 | Gc-Adv: 1.7580 | G-Sum: 3.3035 | D: 2.7773 | Dc: 2.5753
Epoch 000 | Iter 039600 | Step 0039601 | G-Cycle: 0.1584 | G-L1: 0.1352 | G-Adv: 1.4905 | Gc-Adv: 1.9199 | G-Sum: 3.5572 | D: 2.7675 | Dc: 2.6938
